parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id;official_profile_url;official_contact_address;official_contact_email;official_contact_phone;official_website;constituency_office_address;constituency_office_email;constituency_office_phone;email_address;sprechstunden_json;next_sprechstunde_date;next_sprechstunde_text
2;Berlin;133;Berlin 2021 - 2026;54230;Elif Eralp (Berlin 2021 - 2026);176626;Elif;Eralp;Elif Eralp;;f;1981;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11049;202 - Friedrichshain-Kreuzberg 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);7;list;;;;True;https://www.abgeordnetenwatch.de/profile/elif-eralp;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54230;https://www.abgeordnetenwatch.de/api/v2/politicians/176626;https://www.abgeordnetenwatch.de/profile/elif-eralp;;https://www.parlament-berlin.de/Abgeordnete/elif-eralp;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;eralp@linksfraktion.berlin;;https://elif-eralp.de/;Zeughofstraße 22, 10997 Berlin, Tel.: 030 69507925;buero@elif-eralp.de;030 69507925;buero@elif-eralp.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54229;Franziska Brychcy (Berlin 2021 - 2026);117710;Franziska;Brychcy;Franziska Brychcy;;f;1984;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11076;602 - Steglitz-Zehlendorf 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);13;list;;;;True;https://www.abgeordnetenwatch.de/profile/franziska-brychcy;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54229;https://www.abgeordnetenwatch.de/api/v2/politicians/117710;https://www.abgeordnetenwatch.de/profile/franziska-brychcy;;https://www.parlament-berlin.de/Abgeordnete/franziska-brychcy;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;brychcy@linksfraktion.berlin;;;Hindenburgdamm 58, 12203 Berlin;;;brychcy@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54227;Elke Breitenbach (Berlin 2021 - 2026);117461;Elke;Breitenbach;Elke Breitenbach;;f;1961;185;parteilos;parteilos;Die Linke (Berlin 2021 - 2026);11054;301 - Pankow 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);2;list;;;;True;https://www.abgeordnetenwatch.de/profile/elke-breitenbach;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54227;https://www.abgeordnetenwatch.de/api/v2/politicians/117461;https://www.abgeordnetenwatch.de/profile/elke-breitenbach;;https://www.parlament-berlin.de/Abgeordnete/elke-breitenbach;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;breitenbach@linksfraktion.berlin;;https://www.elke-breitenbach.berlin;Weydingerstraße 14-16, 10178 Berlin, Tel.: 030 24009801;buero@elke-breitenbach.berlin;030 24009801;buero@elke-breitenbach.berlin;"[{""date"":""2026-05-20"",""date_text"":""20.05.2026"",""time"":""16:00 Uhr - 18:00 Uhr"",""location"":""Abgeordnetenbüro, Weydingerstraße 14 - 16, 10178 Berlin"",""note"":""um Anmeldung unter buero@elke-breitenbach.berlin oder 030 24009801 wird gebeten"",""emails"":[""buero@elke-breitenbach.berlin""],""phones"":[""030 24009801""],""party"":""LINKE"",""raw"":""20.05.2026 16:00 Uhr - 18:00 Uhr, Abgeordnetenbüro, Weydingerstraße 14 - 16, 10178 Berlin, um Anmeldung unter buero@elke-breitenbach.berlin oder 030 24009801 wird gebeten"",""name"":""Elke Breitenbach""},{""date"":""2026-06-10"",""date_text"":""10.06.2026"",""time"":""16:00 Uhr - 18:00 Uhr"",""location"":""Abgeordnetenbüro, Weydingerstraße 14 - 16, 10178 Berlin"",""note"":""um Anmeldung unter buero@elke-breitenbach.berlin oder 030 24009801 wird gebeten"",""emails"":[""buero@elke-breitenbach.berlin""],""phones"":[""030 24009801""],""party"":""LINKE"",""raw"":""10.06.2026 16:00 Uhr - 18:00 Uhr, Abgeordnetenbüro, Weydingerstraße 14 - 16, 10178 Berlin, um Anmeldung unter buero@elke-breitenbach.berlin oder 030 24009801 wird gebeten"",""name"":""Elke Breitenbach""}]";2026-05-20;20.05.2026 16:00 Uhr - 18:00 Uhr, Abgeordnetenbüro, Weydingerstraße 14 - 16, 10178 Berlin, um Anmeldung unter buero@elke-breitenbach.berlin oder 030 24009801 wird gebeten
2;Berlin;133;Berlin 2021 - 2026;54226;Stefan Ziller (Berlin 2021 - 2026);117983;Stefan;Ziller;Stefan Ziller;;m;1981;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11105;1005 - Marzahn-Hellersdorf 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);8;list;;;;True;https://www.abgeordnetenwatch.de/profile/stefan-ziller;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54226;https://www.abgeordnetenwatch.de/api/v2/politicians/117983;https://www.abgeordnetenwatch.de/profile/stefan-ziller;;https://www.parlament-berlin.de/Abgeordnete/stefan-ziller;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;stefan.ziller@gruene-fraktion.berlin;;https://www.stefan-ziller.eu/;Heinrich-Grüber-Straße 12, 12621 Berlin;;;stefan.ziller@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54225;Daniel Wesener (Berlin 2021 - 2026);122793;Daniel;Wesener;Daniel Wesener;;m;;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);;;Landesliste (Berlin 2021 - 2026);5;list;MdA bis 21.12.2021 und erneut ab 16.03.2023. Im genannten Zeitraum Berliner Senator für Finanzen.;2023-03-16;;True;https://www.abgeordnetenwatch.de/profile/daniel-wesener;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54225;https://www.abgeordnetenwatch.de/api/v2/politicians/122793;https://www.abgeordnetenwatch.de/profile/daniel-wesener;;https://www.parlament-berlin.de/Abgeordnete/daniel-wesener;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;daniel.wesener@gruene-fraktion.berlin;;;Braunschweiger Str. 71, 12055 Berlin, Wrangelstr. 92, 10997 Berlin;buero.wesener@gruene-fraktion.berlin;;buero.wesener@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54224;Stefan Taschner (Berlin 2021 - 2026);123587;Stefan;Taschner;Stefan Taschner;;m;1969;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11111;1105 - Lichtenberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);10;list;;2022-01-03;;True;https://www.abgeordnetenwatch.de/profile/stefan-taschner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54224;https://www.abgeordnetenwatch.de/api/v2/politicians/123587;https://www.abgeordnetenwatch.de/profile/stefan-taschner;;https://www.parlament-berlin.de/Abgeordnete/stefan-taschner;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;stefan.taschner@gruene-fraktion.berlin;;http://www.stefan-taschner.de;;;;stefan.taschner@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54223;Klara Schedlich (Berlin 2021 - 2026);176606;Klara;Schedlich;Klara Schedlich;;f;2000;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11118;1206 - Reinickendorf 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);7;list;;;;True;https://www.abgeordnetenwatch.de/profile/klara-schedlich;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54223;https://www.abgeordnetenwatch.de/api/v2/politicians/176606;https://www.abgeordnetenwatch.de/profile/klara-schedlich;;https://www.parlament-berlin.de/Abgeordnete/klara-schedlich;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;https://www.klaraschedlich.de/;Eichborndamm 289, 13437 Berlin;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54222;Antje Kapek (Berlin 2021 - 2026);117422;Antje;Kapek;Antje Kapek;;f;1976;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11062;309 - Pankow 9 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);2;list;;;;True;https://www.abgeordnetenwatch.de/profile/antje-kapek;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54222;https://www.abgeordnetenwatch.de/api/v2/politicians/117422;https://www.abgeordnetenwatch.de/profile/antje-kapek;;https://www.parlament-berlin.de/Abgeordnete/antje-kapek;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;http://www.antje-kapek.de;Wrangelstr. 92, 10997 Berlin, Tel.: 030 63423064, Fax: 030 96595391;;030 63423064;;[];;
2;Berlin;133;Berlin 2021 - 2026;54221;Bettina Jarasch (Berlin 2021 - 2026);122797;Bettina;Jarasch;Bettina Jarasch;;f;1968;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);;;Landesliste (Berlin 2021 - 2026);1;list;Mitglied des Berliner AGH bis zum 31.12.2021 und erneut seit 16.03.2023. Zwischenzeitlich Senatorin für Umwelt, Mobilität, Verbraucher- und Klimaschutz, demzufolge kein Mandat im Berliner AGH.;2023-03-16;;True;https://www.abgeordnetenwatch.de/profile/bettina-jarasch;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54221;https://www.abgeordnetenwatch.de/api/v2/politicians/122797;https://www.abgeordnetenwatch.de/profile/bettina-jarasch;;https://www.parlament-berlin.de/Abgeordnete/bettina-jarasch;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;bettina.jarasch@gruene-fraktion.berlin;;;Berliner Straße 5, 13187 Berlin Berlin;;;bettina.jarasch@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54220;Bahar Haghanipour (Berlin 2021 - 2026);176590;Bahar;Haghanipour;Bahar Haghanipour;;f;1984;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11092;804 - Neukölln 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);3;list;;;;True;https://www.abgeordnetenwatch.de/profile/bahar-haghanipour;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54220;https://www.abgeordnetenwatch.de/api/v2/politicians/176590;https://www.abgeordnetenwatch.de/profile/bahar-haghanipour;;https://www.parlament-berlin.de/Abgeordnete/bahar-haghanipour;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;bahar.haghanipour@gruene-fraktion.berlin;;https://bahar-haghanipour.de;Friedelstraße 58, 12047 Berlin;;;bahar.haghanipour@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54219;Werner Graf (Berlin 2021 - 2026);178141;Werner;Graf;Werner Graf;;;1980;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);;;Landesliste (Berlin 2021 - 2026);6;list;;;;True;https://www.abgeordnetenwatch.de/profile/werner-graf;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54219;https://www.abgeordnetenwatch.de/api/v2/politicians/178141;https://www.abgeordnetenwatch.de/profile/werner-graf;;;;;;;;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54218;Gollaleh Ahmadi (Berlin 2021 - 2026);122803;Gollaleh;Ahmadi;Gollaleh Ahmadi;;f;1982;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11072;503 - Spandau 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);9;list;;;;True;https://www.abgeordnetenwatch.de/profile/gollaleh-ahmadi;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54218;https://www.abgeordnetenwatch.de/api/v2/politicians/122803;https://www.abgeordnetenwatch.de/profile/gollaleh-ahmadi;Q109116657;https://www.parlament-berlin.de/Abgeordnete/gollaleh-ahmadi;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, (030) 23252438;gollaleh.ahmadi@gruene-fraktion.berlin;030) 23252438;http://www.gollaleh-ahmadi.de;Quellweg 10, 13629 Berlin-Spandau;;;gollaleh.ahmadi@gruene-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54217;Frank Balzer (Berlin 2021 - 2026);176486;Frank;Balzer;Frank Balzer;;m;1964;2;CDU;CDU;CDU (Berlin 2021 - 2026);11118;1206 - Reinickendorf 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/frank-balzer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54217;https://www.abgeordnetenwatch.de/api/v2/politicians/176486;https://www.abgeordnetenwatch.de/profile/frank-balzer;Q1442900;https://www.parlament-berlin.de/Abgeordnete/frank-balzer;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@frankbalzer.berlin;;;Oraniendamm 68, 13469 Berlin, Tel.: 030 4039 6303;;030 4039 6303;info@frankbalzer.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54216;Michael Dietmann (Berlin 2021 - 2026);117447;Michael;Dietmann;Michael Dietmann;;m;1968;2;CDU;CDU;CDU (Berlin 2021 - 2026);11117;1205 - Reinickendorf 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/michael-dietmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54216;https://www.abgeordnetenwatch.de/api/v2/politicians/117447;https://www.abgeordnetenwatch.de/profile/michael-dietmann;;https://www.parlament-berlin.de/Abgeordnete/michael-dietmann;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;wahlkreis@michaeldietmann.de;;http://www.michaeldietmann.de/;Oraniendamm 68, 13469 Berlin, Tel.: 030 40395796, Fax: 030 40395797;wahlkreis@michaeldietmann.de;030 40395796;wahlkreis@michaeldietmann.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54215;Björn Wohlert (Berlin 2021 - 2026);176485;Björn;Wohlert;Björn Wohlert;;m;1988;2;CDU;CDU;CDU (Berlin 2021 - 2026);11116;1204 - Reinickendorf 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/bjoern-wohlert;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54215;https://www.abgeordnetenwatch.de/api/v2/politicians/176485;https://www.abgeordnetenwatch.de/profile/bjoern-wohlert;;https://www.parlament-berlin.de/Abgeordnete/bjorn-wohlert;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;hallo@bjoern-wohlert.berlin;;;;;;hallo@bjoern-wohlert.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54214;Stephan Schmidt (Berlin 2021 - 2026);123283;Stephan;Schmidt;Stephan Schmidt;;m;1973;2;CDU;CDU;CDU (Berlin 2021 - 2026);11115;1203 - Reinickendorf 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/stephan-schmidt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54214;https://www.abgeordnetenwatch.de/api/v2/politicians/123283;https://www.abgeordnetenwatch.de/profile/stephan-schmidt;;https://www.parlament-berlin.de/Abgeordnete/stephan-schmidt;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;schmidt@cdu-fraktion.berlin.de;;http://www.stephan-schmidt.berlin;Oraniendamm 68, 13469 Berlin, Tel.: 030 40395793, Fax: 030 40395794;;030 40395793;schmidt@cdu-fraktion.berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54213;Jörg Stroedter (Berlin 2021 - 2026);117493;Jörg;Stroedter;Jörg Stroedter;;m;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11114;1202 - Reinickendorf 2 (Berlin 2021 - 2026);Bezirksliste Reinickendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/joerg-stroedter;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54213;https://www.abgeordnetenwatch.de/api/v2/politicians/117493;https://www.abgeordnetenwatch.de/profile/joerg-stroedter;;https://www.parlament-berlin.de/Abgeordnete/jorg-stroedter;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;http://www.joerg-stroedter.de;Waidmannsluster Damm 149, 13469 Berlin, Tel.: 030 70178034;info@joerg-stroedter.de;030 70178034;info@joerg-stroedter.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54212;Bettina König (Berlin 2021 - 2026);117611;Bettina;König;Bettina König;;f;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11113;1201 - Reinickendorf 1 (Berlin 2021 - 2026);Bezirksliste Reinickendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/bettina-koenig;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54212;https://www.abgeordnetenwatch.de/api/v2/politicians/117611;https://www.abgeordnetenwatch.de/profile/bettina-koenig;;https://www.parlament-berlin.de/Abgeordnete/bettina-konig;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@bettina-koenig.de;;http://www.bettina-koenig.de;Amendestr. 104, 13409 Berlin;;;info@bettina-koenig.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54211;Andreas Geisel (Berlin 2021 - 2026);119641;Andreas;Geisel;Andreas Geisel;;m;1966;1;SPD;SPD;SPD (Berlin 2021 - 2026);11112;1106 - Lichtenberg 6 (Berlin 2021 - 2026);Bezirksliste Lichtenberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/andreas-geisel;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54211;https://www.abgeordnetenwatch.de/api/v2/politicians/119641;https://www.abgeordnetenwatch.de/profile/andreas-geisel;;https://www.parlament-berlin.de/Abgeordnete/andreas-geisel;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;andreas.geisel@spd.parlament-berlin.de;;http://www.andreas-geisel.de;Dönhoffstr. 36 A, 10318 Berlin, Tel.: (030) 33 84 72 57;;030) 33 84 72 57;andreas.geisel@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54210;Hendrikje Klein (Berlin 2021 - 2026);122826;Hendrikje;Klein;Hendrikje Klein;;f;1979;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11111;1105 - Lichtenberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);26;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/hendrikje-klein;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54210;https://www.abgeordnetenwatch.de/api/v2/politicians/122826;https://www.abgeordnetenwatch.de/profile/hendrikje-klein;;https://www.parlament-berlin.de/Abgeordnete/hendrikje-klein;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;klein@linksfraktion.berlin;;http://www.hendrikjeklein.de/;Alfred-Kowalke-Straße 14, 10315 Berlin;;;klein@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54209;Sebastian Schlüsselburg (Berlin 2021 - 2026);117957;Sebastian;Schlüsselburg;Sebastian Schlüsselburg;;m;1983;1;SPD;SPD;SPD (Berlin 2021 - 2026);11110;1104 - Lichtenberg 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);12;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sebastian-schluesselburg;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54209;https://www.abgeordnetenwatch.de/api/v2/politicians/117957;https://www.abgeordnetenwatch.de/profile/sebastian-schluesselburg;;https://www.parlament-berlin.de/Abgeordnete/sebastian-schlusselburg;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;Sebastian.Schluesselburg@spd.parlament-berlin.de;;http://www.sebastian-schluesselburg.de/;Buggenhagenstr. 19, 10369 Berlin, Tel.: 030 28506524;;030 28506524;Sebastian.Schluesselburg@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54208;Claudia Engelmann (Berlin 2021 - 2026);176649;Claudia;Engelmann;Claudia Engelmann;;f;1980;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11109;1103 - Lichtenberg 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);31;moved_up;"Am 12.02.2023 aufgrund der Wahlwiederholung ausgeschieden.
Am 01.03.2026 für Ines Schmidt nachgerückt.";2026-03-01;;True;https://www.abgeordnetenwatch.de/profile/claudia-engelmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54208;https://www.abgeordnetenwatch.de/api/v2/politicians/176649;https://www.abgeordnetenwatch.de/profile/claudia-engelmann;;https://www.parlament-berlin.de/Abgeordnete/claudia-engelmann;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;engelmann@linksfraktion.berlin;;https://www.claudia-engelmann.berlin/;;;;engelmann@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54207;Martin Pätzold (Berlin 2021 - 2026);79092;Martin;Pätzold;Martin Pätzold;Prof. Dr.;m;1984;2;CDU;CDU;CDU (Berlin 2021 - 2026);11108;1102 - Lichtenberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/martin-paetzold;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54207;https://www.abgeordnetenwatch.de/api/v2/politicians/79092;https://www.abgeordnetenwatch.de/profile/martin-paetzold;Q15434478;https://www.parlament-berlin.de/Abgeordnete/martin-patzold;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;paetzold@cdu-fraktion.berlin.de;;;Konrad-Wolf-Straße 91/92, 13055 Berlin;;;paetzold@cdu-fraktion.berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54206;Danny Freymark (Berlin 2021 - 2026);117444;Danny;Freymark;Danny Freymark;;m;1983;2;CDU;CDU;CDU (Berlin 2021 - 2026);11107;1101 - Lichtenberg 1 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/danny-freymark;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54206;https://www.abgeordnetenwatch.de/api/v2/politicians/117444;https://www.abgeordnetenwatch.de/profile/danny-freymark;;https://www.parlament-berlin.de/Abgeordnete/danny-freymark;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;buergerbuero@danny-freymark.de;;http://www.danny-freymark.de/;Warnitzer Straße 16, 13057 Berlin, Tel.: 030 54832604;;030 54832604;buergerbuero@danny-freymark.de;"[{""date"":""2026-04-27"",""date_text"":""27.04.2026"",""time"":""10:00 Uhr - 17:00 Uhr"",""location"":""Bürgerbüro, Warnitzer Straße 16, 13057 Berlin"",""note"":""um vorherige Anmeldung per E-Mail unter buergerbuero@danny-freymark.de oder telefonisch 030 54832604 wird gebeten"",""emails"":[""buergerbuero@danny-freymark.de""],""phones"":[""030 54832604""],""party"":""CDU"",""raw"":""27.04.2026 10:00 Uhr - 17:00 Uhr, Bürgerbüro, Warnitzer Straße 16, 13057 Berlin, um vorherige Anmeldung per E-Mail unter buergerbuero@danny-freymark.de oder telefonisch 030 54832604 wird gebeten"",""name"":""Danny Freymark""}]";2026-04-27;27.04.2026 10:00 Uhr - 17:00 Uhr, Bürgerbüro, Warnitzer Straße 16, 13057 Berlin, um vorherige Anmeldung per E-Mail unter buergerbuero@danny-freymark.de oder telefonisch 030 54832604 wird gebeten
2;Berlin;133;Berlin 2021 - 2026;54205;Alexander J. Herrmann (Berlin 2021 - 2026);117411;Alexander J.;Herrmann;Alexander J. Herrmann;;m;1975;2;CDU;CDU;CDU (Berlin 2021 - 2026);11106;1006 - Marzahn-Hellersdorf 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/alexander-j-herrmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54205;https://www.abgeordnetenwatch.de/api/v2/politicians/117411;https://www.abgeordnetenwatch.de/profile/alexander-j-herrmann;;;;;;;;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54204;Katharina Günther-Wünsch (Berlin 2021 - 2026);176480;Katharina;Günther-Wünsch;Katharina Günther-Wünsch;;f;1983;2;CDU;CDU;CDU (Berlin 2021 - 2026);11105;1005 - Marzahn-Hellersdorf 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/katharina-guenther-wuensch;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54204;https://www.abgeordnetenwatch.de/api/v2/politicians/176480;https://www.abgeordnetenwatch.de/profile/katharina-guenther-wuensch;;https://www.parlament-berlin.de/Abgeordnete/katharina-gunther-wunsch;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;post@kgwberlin.de;;https://www.kgwberlin.de/;Hönower Straße 67, 12623 Berlin;;;post@kgwberlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54202;Jeannette Auricht (Berlin 2021 - 2026);123001;Jeannette;Auricht;Jeannette Auricht;;f;1970;9;AfD;AfD;AfD (Berlin 2021 - 2026);11103;1003 - Marzahn-Hellersdorf 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/jeannette-auricht;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54202;https://www.abgeordnetenwatch.de/api/v2/politicians/123001;https://www.abgeordnetenwatch.de/profile/jeannette-auricht;Q26936641;https://www.parlament-berlin.de/Abgeordnete/jeannette-auricht;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;auricht@afd-fraktion.berlin;;http://www.jeannette-auricht.de;Marzahner Chaussee 197, 12681 Berlin, Tel.: 030 76239809;;030 76239809;auricht@afd-fraktion.berlin;[];;
